Label,Brand,Name,Price,Rank,Ingredients,Combination,Dry,Normal,Oily,Sensitive,acne,age,bright,bh,red,tex,barrier,hyper
Eye cream,BELIF,Moisturizing Eye Bomb,48,4.6,", Dipropylene Glycol, Butylene Glycol,glycerin,squalane, Cyclopentasiloxane, Caprylyl Trimethicone,dimethicone, HDI/TriMethylol Hexyllactone Crosspolymer, Sucrose Polystearate, 1,2-Hexanediol,dimethicone, Panthenol, Triethylhexanoin, Cellulose,ceramide,centella asia,oatmeal, Calendula Officinalis Flower Extract*, Nepeta Cataria Extract*, Rubus Idaeus (Raspberry) Leaf Extract*, Baptisia Tinctoria Root Extract*, Stellaria Media (Chickweed) Extract*, Alchemilla Vulgaris Leaf Extract**, Viola Tricolor Extract**,damascena, Spiraea Ulmaria Flower Extract**, Althaea Officinalis Root Extract**, Achillea Millefolium Flower Extract, Symphytum Officinale Leaf Extract, Trifolium Pratense (Clover) Flower Extract, Menyanthes Trifoliata Leaf Extract,willow,dimethicone, Silica, Hydrogenated Polyisobutene, Glyceryl Stearate, PEG-100 Stearate, Hydrogenated Lecithin, PEG-10 Rapeseed Sterol, Glycereth-20, C14-22 Alcohols, C12-20 Alkyl Gucoside, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymwer, Polysorbate 60, Hydroxyproline, Carbomer, Tromethamine, Trisodium EDTA, Citrus Aurantium Dulcis (Orange) Peel Oil+, Rosamarinus Officinalis (Rosemary) Leaf Oil+, Pelargonium Graveolens Flower OIl+, Citral, Citrannellol, Limonene, Geraniol,fragrance",2,2,2,0,2,0,2,1,2,2,1,2,1
Eye cream,LA MER,The Eye Balm Intense,215,4.1,",seaweed, Butyrospermum Parkii (Shea Butter), Butylene Glycol, Polyethylene, Hydrogenated Polyisobutene,dimethicone, Cetyl Esters, Cetearyl Alcohol, Malachite, Polybutene, Isostearyl Neopentanoate, Silica, Trisiloxane,yeast, Caffeine, Cholesterol, Ascophyllum Nodosum Extract, Asparagopsis Armata Extract, Gelidium Cartilagineum Extract, Saccharomyces Lysate Extract,sesame,eucalyptus,sesame, Medicago Sativa (Alfalfa) Seed Powder,sunflower,almond, Sodium Gluconate, Potassium Gluconate, Copper Gluconate, Calcium Gluconate, Magnesium Gluconate, Zinc Gluconate,vite, Niacin, Sigesbeckia Orientalis (St. Paul'S Wort) Extract, Whey Protein/Lactis Protein/Proteine Du Petit-Lait, Sucrose, Elaeis Guineensis (Palm) Oil, Methyl Glucose Sesquistearate, Cetearyl Glucoside,glycerin, Aminomethyl Propanol, Glyceryl Distearate, Tetraacetylphytosphingosine, Linoleic Acid, Sorbitol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Steareth-10,vitc,dimethicone, Sodium Hyaluronate, Tocotrienols, Hexylene Glycol, Phytosphingosine, Isododecane,vite,squalene, Propylene Glycol Dioctanoate, Phytosterols, Trimethylsiloxysilicate, Caprylyl Glycol, Acetyl Hexapeptide-8, Carbomer,fragrance, Tourmaline, Disodium Edta, Sodium Dehydroacetate, Phenoxyethanol, Linalool, Limonene, Benzyl Salicylate, Blue 1 (Ci 42090), Yellow 5 (Ci 19140), Titanium Dioxide (Ci 77891), Green 5 (Ci 61570)",2,2,2,0,0,0,2,2,1,2,1,2,2
Eye cream,ORIGINS,GinZing™ Refreshing Eye Cream to Brighten and Depuff,32,4.0,", Methyl Trimethicone, Butylene Glycol, Peg-100 Stearate,dimethicone, Cetyl Ricinoleate, Silica,olive,glycerin, Behenyl Alcohol,cucumber, Panax Ginseng (Ginseng) Root Extract, Castanea Sativa (Chestnut) Seed Extract,greentea, Cordyceps Sinensis Extract, Magnolia Officinalis Bark Extract, Pyrus Malus (Apple) Fruit Extract, Scutellaria Baicalensis Root Extract, Pantethine, Panthenol,capric triglyceride, Butyrospermum Parkii (Shea Butter), Caffeine, Coleus Barbatus Extract,yeast, Folic Acid, Hydrogenated Lecithin,jojoba, Biotin, Tribehenin, Myristyl Alcohol, Palmitoyl Tetrapeptide-7, Trehalose, Sodium Hyaluronate,vitc, Hesperidin Methyl Chalcone, Sodium Sulfite, Sodium Metabisulfite, Steareth-20, Dipeptide-2,glycerin, Carbomer, Tromethamine, Sorbic Acid, Chlorphenesin, Phenoxyethanol, Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499).",2,2,2,0,0,0,2,2,1,2,1,2,2
Eye cream,TATCHA,The Pearl Tinted Eye Illuminating Treatment,48,4.0,"niacinamide, known to visibly brighten and firm, and pearl pigments for sheer, radiant coverage. -Silk Powder: Provides a blurring effect with a natural silken finish,greentea,algae,hyaluronic, plump, and hydrate skin for enhanced suppleness and youthful radiance. -Protective Blend of Botanical Extracts: Anti-pollution natural active ingredients fight attack from environmental stressors and act as a barrier between makeup and skin, helping to protect against signs of aging over time.",2,2,2,0,2,0,2,2,1,2,1,2,2
Eye cream,SHISEIDO,Benefiance WrinkleResist24 Pure Retinol Express Smoothing Eye Mask,65,4.4,", Butylene Glycol, Pentaerythrityl Tetraoctanoate,glycerin,alcohol denat, Betaine,castor,vite,squalane, Xanthan Gum, Arginine HCL,vitc, Glucosyl Hesperidin, Ginseng Extract, Sodium Acetylated Hyaluronate, Hydroxyproline, Raspberry Extract, Sodium Citrate, Carbomer, BHT, Potassium Hydroxide,retinol, Polysorbate 20,citric, Alcohol, Trisodium EDTA, Phenoxyethanol, Methylparaben,fragrance, Beta-Carotene.",2,2,2,0,0,0,2,2,2,2,2,2,2
Eye cream,DRUNK ELEPHANT,Shaba Complex™ Eye Serum,60,3.9,", Octyldodecanol,glycerin, Boron Nitride, Saccharomyces/Xylinum/Black Tea Ferment, Coconut Alkanes, Cetyl Alcohol, Cetearyl Olivate, Sorbitan Olivate,niacinamide, Copper Tripeptide-1, Leontopodium Alpinum Meristem Cell Culture, Dipeptide-2, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, Copper Lysinate/Prolinate, Hesperidin Methyl Chalcone, Chondrus Crispus (Carrageenan), Mangifera Indica (Mango) Seed Butter,soy, Hippophae Rhamnoides Oil, Sclerocarya Birrea Seed Oil, Sodium Hyaluronate Crosspolymer, Hydroxyethylcellulose, Coco-Caprylate/Caprate, Steareth-20, Lecithin, Panthenol, N-Hydroxysuccinimide, Ubiquinone,citric, Thioctic Acid,vite, Chrysin, Sclerotium Gum, Methylglucoside Phosphate, Xanthan Gum,,, Chlorphenesin, Caprylyl Glycol, Sodium Hydroxide, Phenoxyethanol, Pentylene Glycol,glycerin",2,2,2,0,0,0,2,2,2,2,2,2,2
Eye cream,CLINIQUE,All About Eyes™ Rich,32,4.2,", Butyrospermum Parkii (Shea Butter) , Cetearyl Alcohol , Butylene Glycol , Hydrogenated Polyisobutene , Phenyl Trimethicone ,beeswax, Polybutene , Sucrose , Cetyl Esters , Polymethyl Methacrylate , Isostearyl Neopentanoate ,glycerin, Cetearyl Glucoside ,vite, Triticum Vulgare (Wheat) Germ Extract , Hordeum Vulgare (Barley) Extract/Extrait D'Orge , Sigesbeckia Orientalis (St. Paul'S Wort) Extract , Peg-100 Stearate , Coleus Barbatus Extract , Betula Alba (Birch) Extract , Polysilicone-11 , Methyl Glucose Sesquistearate ,greentea, Salvia Officinalis (Sage) Leaf , Glyceryl Polymethacrylate ,yeast, Gentiana Lutea (Gentian) Root Extract , Stearic Acid , Milk Protein/Lactis Proteinum/Proteine Du Lait , Whey Protein/Lactis Protein/Proteine Du Petit-Lait , Palmitoyl Oligopeptide ,squalane,vitc, Cholesterol , Caffeine , Peg-8 , Phytosphingosine , Acrylates/C10-30 Alkyl Acrylate Crosspolymer , Aminomethyl Propanol ,dimethicone, Isomerized Linoleic Acid , Linoleic Acid , Sodium Hyaluronate , 1,2 Hexanediol , Decarboxy Carnosine Hcl , Potassium Sulfate , Caprylyl Glycol , Disodium Edta , Sodium Dehydroacetate , Phenoxyethanol , Yellow 5 (Ci 19140) , Mica , Iron Oxides (Ci 77491, Ci 77492, Ci 77499) , Titanium Dioxide (Ci 77891)",2,2,2,0,0,0,2,2,1,2,1,2,2
Eye cream,SATURDAY SKIN,Wide Awake Brightening Eye Cream,46,4.5,",glycerin, Butylene Glycol, Cyclopentasiloxane, Trehalose, Pentylene Glycol,glycerin, Pyrus Malus (Apple ) Seed Oil, 1,2-Hexanediol,, Citrus Limon (Lemon) Peel Oil, Juniperus Mexicana Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Citrus Grandis (Grapefruit) Peel Oil,eucalyptus,lavender, Rosmarinus Officinalis (Rosemary) Leaf Oil, Phoenix Dactylifera (Date) Seed,avocado, Dipentaerythrityl Hexa C5-9 Acid Esters, Cyclohexasiloxane, Glyceryl Stearate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, PEG-100 Stearate,dimethicone, Propanediol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer,dimethicone, Tromethamine,dimethicone, Hydrogenated Lecithin,vitc, Cholesterol, PEG-800, Polysorbate 20, Maltodextrin, Saccharide Hydrolysate, Polyglutamic Acid, Sodium Hyaluronate, sh-Oligopeptide-1, sh-Polypeptide-1, sh-Oligopeptide-2, sh-Polypeptide-22, sh-Polypeptide-45, sh-Polypeptide-8, sh-Polypeptide-9, Cetearyl Alcohol, Xanthan Gum, Disodium EDTA.",2,2,2,0,2,0,2,2,1,2,1,2,2
Eye cream,IT COSMETICS,"Bye Bye Under Eye Eye Cream™ Smooths, Brightens, Depuffs",48,3.7,", Cyclopentasiloxane, Butylene Glycol, Butyrospermum Parkii (Shea) Butter,dimethicone,niacinamide, Cetearyl Alcohol, Peg-40 Stearate, Palmitic Acid, Stearic Acid, Polysorbate 60, Macadamia Ternifolia Seed Oil, Cetyl Ethylhexanoate, Glyceryl Stearate,glycerin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Carbomer, Sodium Hyaluronate, Acetyl Hexapeptide-8, Copper Gluconate, Collagen, Tea-Cocoyl Glutamate, Palmitoyl Pentapeptide-4, Copper Tripeptide-1, Biotin, Caffeine, Magnesium Aspartate, Zinc Gluconate,vitc, Sodium Lauroyl Lactylate,ceramide,ceramide, Phytosphingosine, Cholesterol, Xanthan Gum,ceramide,retinol,vite,vitc,aloe, Anthemis Nobilis Flower Extract, Curcuma Longa (Turmeric) Root Extract,squalane, Spirulina Platensis Extract,algae,cucumber,oatmeal, Propylene Glycol, Glycyrrhiza Glabra (Licorice) Root Extract,camellia, Lecithin,capric triglyceride, Creatine,jojoba, Vaccinium Angustifolium (Blueberry) Fruit Extract,, Panthenol, Polyglutamic Acid, Methionine, Lysine, Leucine, Histidine, Isoleucine, Arginine, Disodium EDTA, Polyacrylate-13, Polyisobutene, Polysorbate 20, Sorbitan Isostearate, Tromethamine, Sorbitan Stearate, Benzophenone-5, Cholesteryl Nonanoate, Cholesteryl Isostearate, Cholesteryl Chloride, Phenylalanine, Threonine, Valine, Saccharide Isomerate, Tryptophan, Elaeis Guineensis (Palm) Butter, Sorbitol, Polysilicone-11,dimethicone, Phenyl Trimethicone,citric, Alcohol, Phenoxyethanol, Caprylyl Glycol,glycerin, Chlorphenesin,, Blue No. 1 (Ci 42090).",2,2,2,0,0,0,2,2,2,2,2,2,2
Eye cream,SK-II,R.N.A. POWER Anti-Aging Eye Cream,135,4.3,",glycerin, Galactomyces Ferment Filtrate*,niacinamide, Isohexadecane, Butylene Glycol Pentylene Glycol, Isopropyl Isostearate,petrolatum,dimethicone,capric triglyceride,dimethicone, Polyacrylamide, Phytosteryl/Behenyl/ Octyldodecyl Lauroyl Glutamate, Stearyl Alcohol, Cetyl Alcohol, C13-14 Isoparaffin,vite, Polymethylsilsesquioxane, Panthenol, Nylon- 12, Benzyl Alcohol, Dimenthiconol, Methylparaben, Peg-100 Stearate, Laureth- 7, Cetearyl Glucoside, Cetearyl Alcohol, Stearic Acid, Mica, Disodium Edta, Propylparaben,olive, Ethylparaben, Peg-7 Glyceryl Cocoate, Chlorella Vulgaris Extract, Sodium Hydroxide, Hydrolyzed Lupine Protein, Decyl Glucoside, Medicago Sativa Extract/ Medicago Sativa (Alfalfa) Extract, Phenoxyethanol,lactic,,soy, Polyquaternium-7, Tin Oxide,glycerin, Palmitoyl Dipeptide- 7,yeast, Acanthopanax Senticosus Root Extract/ Acanthopanax Senticosus (Eleuthero) Root Extract, Palmitoyl Pentapeptide-4, Methylsilanol Tri-Peg-8 Glyceryl Cocoate, Ammonium Polyacrylate, Methicone,vite, Cynara Scolymus Leaf Extract/ Cynara Scolymus (Artichoke) Leaf Extract, Bht,fragrance, Limonene, Linalool, Ci 77891 (Titanium Dioxide, Cl 77492 (Iron Oxides). *Pitera™.",2,2,2,0,0,0,2,2,2,2,2,2,2
Eye cream,DR. DENNIS GROSS SKINCARE,Ferulic + Retinol Triple Correction Eye Serum,69,3.8,", Propylene Glycol, Ethoxydiglycol,centella asia, Glycyrrhiza Glabra (Licorice) Root Extract, Ferulic Acid,retinol, Potassium Azeloyl Diglycinate, Arctostaphylos Uva Ursi Leaf Extract, Arbutin, Morus Nigra Fruit Extract,willow, Quercetin, Caffeine, Ubiquinone, Sodium Hyaluronate,salicylic,glycolic,mandelic, Panthenol, Butylene Glycol,glycerin,vite, Lecithin, Tetrapeptide-21, Acrylates/Carbamate Copolymer, Disodium EDTA, PVM/MA Decadiene Crosspolymer, Urea, Polysorbate 20, BHT, Potassium Hydroxide, Phenoxyethanol, Iron Oxides (CI 77491, CI 77492, CI77499).",2,2,2,0,0,0,2,2,2,2,2,2,2
Eye cream,BIOSSANCE,Squalane + Peptide Eye Gel,54,3.8,",aloe,squalane,niacinamide,glycerin, Panthenol,algae, Malus Domestica Fruit Cell Culture Extract, Acetyl Tetrapeptide-5, Acetyl Hexapeptide-8,vite, Pentylene Glycol,cucumber,vitc,camellia, Lycium Barbarum (Go Ji) Fruit Extract, Lycopene, Vitis Vinifera (Grape) Skin Extract, Sodium Hyaluronate, Caffeine, Acacia Senegal Gum,dimethicone, Carbomer, Lauric Arginate, Ammonium Acryloyldimethyltaurate/VP Copolymer, Silica,, Caprylyl Glycol.",2,2,2,0,2,0,2,2,1,2,1,2,2
Eye cream,LANCÔME,Advanced Génifique Yeux Light-Pearl™ Eye Illuminator Youth Activating Concentrate,69,3.6,", Bifida Ferment Lysate, Propanediol,glycerin,alcohol denat,dimethicone, C13-14 Isoparaffin, Escin,vite,, Phenoxyethanol, Adenosine, Caffeine, Polyacrylamide, Chlorphenesin, Polymethylsilsesquioxane, Chlorella Vulgaris Extract, Salicyloyl Phytosphingosine,dimethicone, Ammonium Polyacryldimethyltauramide, Ammonium Polyacryloyldimethyl Taurate, Dimethiconol, Pentaerythrityl Tetraethylhexanoate, Xanthan Gum,capric triglyceride,dimethicone, Bht, Laureth-7.",2,2,2,0,0,0,2,1,1,2,1,2,1
Eye cream,PETER THOMAS ROTH,Water Drench Hyaluronic Cloud Hydra-Gel Eye Patches,52,4.4,",glycerin, Butylene Glycol, Sodium Hyaluronate, Hydrolyzed Collagen, Caffeine,ceramide, Arnica Montana Flower Extract, Althaea Officinalis Root Extract, Allantoin,vite, Hydrolyzed Sodium Hyaluronate, Butyrospermum Parkii (Shea) Butter, Glycyrrhiza Glabra (Licorice) Root Extract, Scutellaria Baicalensis Root Extract, Angelica Gigas Root Extract, Cimicifuga Racemosa Root Extract, Morus Alba Bark Extract, Paeonia Lactiflora Root Extract, Phellinus Linteus Extract, Polygonum Multiflorum Root Extract,sesame, Sophora Angustifolia Root Extract,aloe,castor, Amorphophallus Konjac Root Powder, Carrageenan, Hydroxyacetophenone, Hexylene Glycol, Propanediol, Xylitylglucoside, Sucrose, Anhydroxylitol, Glyceryl Caprylate, Xylitol, Betaine,glycerin, Glucose, Lecithin, Maltodextrin, Magnesium Aspartate, Zinc Gluconate, Aluminum Hydroxide, Copper Gluconate,castor, Gellan Gum, Cyamopsis Tetragonoloba (Guar) Gum, Ceratonia Siliqua Gum, Calcium Chloride, Tin Oxide, Synthetic Fluorphlogopite, Bis(Glycidoxyphenyl)Propane/Bisaminomethylnorbornane Copolymer, Caprylhydroxamic Acid, Disodium EDTA, 1,2-Hexanediol, Ethyl Hexanediol Chlorphenesin, Phenoxyethanol, Mica, Blue 1 (Ci 42090), Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491).",2,2,2,0,0,0,2,2,1,2,2,2,2
Eye cream,ALGENIST,Complete Eye Renewal Balm,68,4.0,", Stearic Acid, Isopropyl Isostearate,glycerin,dimethicone, Pentylene Glycol, Glyceryl Stearate SE,dimethicone, Butyrospermum Parkii (Shea) Butter, Cetearyl Alcohol, Undaria Pinnatifida Extract, Limnanthes Alba (Meadowfoam) Seed Oil,algae, Alaria Esculenta Extract, Bambusa Vulgaris (Bamboo) Leaf/Stem Extract,aloe,aloe,greentea,cucumber,vite, Caffeine, Tetrapeptide-21, Dipeptide-2, Palmitoyl Tetrapeptide-7, Palmitoyl Oligopeptide,vitc, Malus Domestica Fruit (Apple) Cell Culture Extract, Rubus Idaeus (Raspberry) Leaf Extract, Glucosamine HCL, Pisum Sativum (Pea) Extract, Inula Crithmoide Extract, Phospholipids, N-Hydroxysuccinimide, Chrysin, Hesperidin Methyl Chalcone, Lecithin,capric triglyceride,dimethicone, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Steareth-20, Ceteareth-20, Butylene Glycol, Xanthan Gum, Disodium EDTA, Aminomethyl Propanol,, Chlorhexidine Digluconate, Caprylyl Glycol, Hexylene Glycol,glycerin, Phenoxyethanol.",2,2,2,0,0,0,2,2,1,2,1,2,2
Eye cream,KIEHL'S SINCE 1851,Midnight Recovery Eye,37,3.9,", Helianthus Annuus Seed Oil,sunflower, Simmondsia Chinensis Oil,jojoba, Prunus Armeniaca Kernel Oil,apricot kernel,squalane,alcohol denat, Cetearyl Alcohol, Glyceryl Stearate, Stearyl Alcohol, Cetearyl Glucoside, Oenothera Biennis Oil, Evening Primrose Oil, Butyrospermum Parkii Butter, Shea Butter, Lithium Magnesium Sodium Silicate, Phenoxyethanol, Chlorphenesin, Xanthan Gum, Ruscus Aculeatus Extract, Ruscus Aculeatus Root Extract,aloe,aloe,vite,lavender,lavender, Adenosine, Rosmarinus Officinalis Leaf Oil, Rosemary Leaf Oil, Pelargonium Graveolens Flower Oil, Citronellol, Lavandula Hybrida Oil, Geraniol, Linalool, Cucumis Sativus Extract,cucumber, Curcuma Longa Extract, Turmeric Root Extract, Sclareolide, Rosa Spp, Rose Flower Oil, Jasminum Officinale Extract, Jasmine Extract.",2,2,2,0,0,0,2,2,1,2,1,2,2
Eye cream,WANDER BEAUTY,Baggage Claim Gold Eye Masks,25,4.3,",glycerin, Butylene Glycol, 1,2-Hexanediol,aloe, Xanthan Gum, Polyglyceryl-4 Caprate, Panthenol, Hydroxyethylcellulose, Portulaca Oleracea Extract, Calendula Officinalis Flower Extract, Myrciaria Dubia Fruit Extract, Butyrospermum Parkii (Shea) Butter,glycerin, Disodium EDTA, Scutellaria Baicalensis Root Extract, Glyceryl Caprylate, Sodium hyaluronate,vite,jojoba,lavender, Lecithin, Cyclopentasiloxane, Hydrogenated Lecithin, Natto Gum, Glycine, Serine, Glutamic Acid, Beta-glucan, Aspartic Acid, Leucine, Alanine, Lysine, Arginine, Tyrosine, Phenylalanine, Threonine, Proline, Valine, Isoleucine, Histidine, Methionine, Cysteine, Acetyl Hexapeptide-8, Copper Tripeptide-1.",2,2,2,0,2,0,2,2,1,2,1,2,2
Eye cream,LANEIGE,Eye Sleeping Mask,34,4.0,", Butylene Glycol,glycerin,dimethicone, 1,2-Hexanediol, Hesperidin, Caffeine, Beta-Glucan, Saccharomyces Cerevisiae Extract, Chenopodium Quinoa Seed Extract, Magnesium Sulfate, Calcium Chloride, Manganese Sulfate, Zinc Sulfate,vitc, Adenosine, Triethylhexanoin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Ammonium Acryloyldimethyltaurate/Beheneth-25 Methacrylate Crosspolymer, Glyceryl Caprylate, Propanediol,glycerin, Potassium Hydroxide, Peg-14m, Disodium Edta,fragrance",2,2,2,0,0,0,2,2,1,2,1,2,2
Eye cream,CLARINS,Super Restorative Total Eye Concentrate,85,4.2,",glycerin,capric triglyceride, Cetearyl Alcohol, Betaine, Hydrogenated Coco-Glycerides, Pentylene Glycol, Panthenol, Glyceryl Stearate, Peg-100 Stearate, Theobroma Grandiflorum Seed Butter, Cetearyl Glucoside, Albizia Julibrissin Bark Extract, Acacia Farnesiana Flower Wax, Caffeine, Steareth-21,dimethicone, Phenoxyethanol, Carbomer,glycerin,vite, Mica, Polymethyl Methacrylate, Disodium Edta, Escin,fragrance, Ci 77891/Titanium Dioxide, Butylene Glycol, Dimethiconol, Sodium Hydroxide, Alcohol, Harungana Madagascariensis Extract,olive, Paullinia Cupana Seed Extract,, Acetyl Tetrapeptide-2, Dextran.",2,2,2,0,0,0,2,2,1,2,1,2,2
Eye cream,FRESH,Rose Hydrating Eye Gel Cream,41,4.2,", Methyl Trimethicone,glycerin, Propanediol,glycerin,squalane, Butylene Glycol,dimethicone, Hydroxyethyl Acrylate/So- dium Acryloyldimethyl Taurate Copolymer, Glyceryl Oleate Citrate,dimethicone,, Chlorella Vulgaris Extract, Rosa Dam- ascena Extract,cucumber, Voandzeia Subterranea Seed Extract, Rhodi- ola Crenulata Root Extract,damascena,vite, Diphenylsiloxy Phenyl Trimethicone,capric triglyceride, Polox- amer 407,dimethicone, PEG-6, Polysorbate 60, Sorbitan Isostearate, Xanthan Gum, Sodium Hyaluronate, Sodium Citrate,citric, Disodium Phosphate, Biosaccharide Gum-2, C12-14 Pareth-12,,, Phenoxyethanol, Caramel, Citronellol, Geraniol.",2,2,2,0,0,0,2,2,2,2,2,2,2
Eye cream,LA MER,The Lifting Eye Serum,255,3.5,",, Propanediol,glycerin,seaweed,almond,sesame, Medicago Sativa (Alfalfa) Seed Powder,sunflower,almond,eucalyptus, Sodium Gluconate, Copper Gluconate, Calcium Gluconate, Magnesium Gluconate, Zinc Gluconate,vite, Niacin,sesame, Sucrose, Pyrus Malus (Apple) Fruit Extract,, Porphyridium Cruentum Extract, Lens Esculenta (Lentil) Fruit Extract, Laminaria Digitata Extract, Saccharomyces Lysate Extract, Ascophyllum Nodosum Extract, Plankton Extract, Helichrysum Arenarium (Everlasting) Extract, Citrus Aurantifolia (Lime) Peel Extract, Tourmaline, Sigesbeckia Orientalis (St. Paul'S Wort) Extract, Asparagopsis Armata Extract, Acetyl Hexapeptide-8, Caffeine, Pullulan, Trehalose, Sodium Lactate, Sorbitol, Sodium Pca, Styrene/Vp Copolymer, Hydroxypropyl Methylcellulose, Sodium Hyaluronate, Hexylene Glycol, Butylene Glycol,dimethicone,alcohol denat, Xanthan Gum, Isododecane,fragrance,glycerin, Caprylyl Glycol, Trimethylsiloxysilicate, Disodium Edta, Phenoxyethanol, Green 5 (Ci 61570), Blue 1 (Ci 42090)",2,2,2,0,0,0,2,2,1,2,1,2,2
Eye cream,SEPHORA COLLECTION,Eye Mask,5,4.2,", Butylene Glycol,glycerin,aloe, 1,2-Hexanediol, Hydroxyacetophenone, Glycosyl Trehalose, Xanthan Gum, Hydrolyzed Sclerotium Gum, Dipotassium Glycyrrhizate,fragrance, Phosphatidylcholine, Phenoxyethano, Polysorbate 80, Vitis Vinifera (Grape) Fruit Extract, Mesembryanthemum Crystallinum Callus Extract,vitc,citric,,vite,, Astaxanthin.",2,2,2,0,0,0,2,2,2,2,2,2,2
Eye cream,CLINIQUE,All About Eyes,32,4.1,"Cyclopentasiloxane ,, Isostearyl Palmitate , Polyethylene , Butylene Glycol , Polysilicone-11 , Ethylene/Acrylic Acid Copolymer , Morus Bombycis (Mulberry) Root Extract , Caffeine , Phytosphingosine , Triticum Vulgare (Wheat) Bran Extract , Scutellaria Baicalensis Root Extract , Whey Protein/Lactis Protein/Proteine Du Petit-Lait ,olive,greentea, Cholesterol , Linoleic Acid ,vite,vitc, Pyridoxine Dipalmitate , Sucrose ,glycerin,dimethicone, Glyceryl Laurate ,dimethicone,petrolatum,dimethicone, Propylene Carbonate , Sodium Chloride ,bentonite, Disodium Edta , Phenoxyethanol , Iron Oxides (Ci 77491, Ci 77492, Ci 77499)",2,2,2,0,0,0,2,2,1,2,1,2,2
Eye cream,LANCÔME,Advanced Génifique Eye Cream,67,4.1,", Cyclohexasiloxane, Bifida ferment lysate,glycerin, Propanediol,alcohol denat, Polysilicone-11,dimethicone, Polymethylsilsesquioxane, Di-c12-13 alkyl malate, Ammonium polyacryloyldimethyl taurate, Ci 77891, titanium dioxide,vitc, Mica,lactobacillus, Hydrogenated vegetable oil, Sodium hyaluronate,, Hydrolyzed wheat protein, Sodium dehydroacetate, Sodium succinate, Phenoxyethanol, Adenosine, Faex extract,yeast, Ptfe,dimethicone, Arginine, Triethanolamine Chlorphenesin, Chlorhexidine digluconate, Polygonum fagopyrum seed extract, buckwheat seed extract, Silica, Salicyloyl phytosphingosine, Chlorella vulgaris extract, Dimethiconol, Limonene, Pentylene glycol, Synthetic fluorphlogopite, Linalool, Pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate, Biosaccharide gum-1,capric triglyceride, Carbomer, Boron nitride, Acrylates/c10-30 alkyl acrylate crosspolymer, Geraniol,dimethicone, Disodium edta, Ceteareth-20, Potassium cetyl phosphate, Citronellol, Methionine,, Glycine,fragrance",2,2,2,0,0,0,2,2,1,2,1,2,2
Eye cream,ESTÉE LAUDER,Advanced Night Repair Eye Concentrate Matrix,69,3.2,",dimethicone, Isohexadecane ,glycerin, Butylene Glycol , Bis-Peg-18 Methyl Ether Dimethyl Silane ,dimethicone, Disteardimonium Hectorite , Isopropyl Isostearate , Ppg-15 Stearyl Ether , Sucrose , Trehalose , Pentylene Glycol , Hydroxyethyl Urea ,cucumber, Garcinia Mangostana Peel Extract , Anthemis Nobilis (Chamomile) Flower Extract , Hordeum Vulgare (Barley) Extract/Extrait D'Orge , Silybum Marianum (Lady'S Thistle) Extract ,soy,lactobacillus,algae, Sorbitol , Betula Alba (Birch) Extract , Scutellaria Baicalensis Root Extract , Morus Bombycis (Mulberry) Root Extract , Poria Cocos Sclerotium Extract , Camelina Sativa Seed Oil , Bifida Ferment Lysate , Propylene Glycol Dicaprate , Caffeine , Sodium Hyaluronate , Sodium Polyaspartate , Hydrogenated Lecithin ,vitc, Phytosphingosine ,yeast,glycerin, Sodium Rna , Hydrolyzed Algin , Tripeptide-32 , Polysilicone-11 , Isododecane ,vite,sunflower, Polyethylene , Propylene Carbonate , Polyacrylate Crosspolymer-6 , Sodium Dehydroacetate ,, Lecithin , Disodium Edta , Bht , Phenoxyethanol , Iron Oxides (Ci 77491)",2,2,2,0,0,0,2,2,1,2,1,2,2
Eye cream,SHISEIDO,Ultimune Eye Power Infusing Eye Concentrate,67,3.8,",dimethicone,glycerin, Dipropylene Glycol,alcohol denat, Sorbitol, Xylitol, Methyl Gluceth-10, Sodium Chloride,dimethicone,dimethicone, Hydrogenated Polyisobutene, Phenoxyethanol, Cetyl Ethylhexanoate, Erythritol, Nylon-12, Cellulose Gum,vite, Peg/Ppg-14/7 Dimethyl Ether, Peg/Ppg-17/4 Dimethyl Ether,,fragrance, Butylene Glycol,vite, Trisodium Edta, Ectoin, Linalool, Sodium Metabisulfite, Geraniol, Ginkgo Biloba Leaf Extract (Ginkgo Biloba), Citronellol, Sodium Carboxymethyl Beta-Glucan, Thymus Serpillum Extract, Perilla Ocymoides Leaf Extract.",2,2,2,0,0,0,2,1,1,2,1,2,1
